USC00313017        3142S
USC00313072        5435Q
USC00313101        4365R
USC00313106        4469R
USC00313150        3675R
USC00313152        3933Q
USC00313228        4520S
USC00313356        3305R
USC00313565        6794R
USC00313638        3047S
USC00313784        3125R
USC00313919        3710Q
USC00313921        4199Q
USC00313969        4156R
USC00313976        4106R
USC00314055        5136S
USC00314063        3258S
USC00314144        3194R
USC00314260        3955R
USC00314456        3744R
USC00314464        3387S
USC00314471        2824Q
USC00314496        5604S
USC00314684        3213R
USC00314689        2500R
USC00314788        4920R
USC00314860        2864S
USC00314938        3903S
USC00314962        3373R
USC00314970        3567S
USC00314996        3521C
USC00315116        2727S
USC00315123        3814S
USC00315175        2869Q
USC00315177        2942R
USC00315340        3892R
USC00315356        4756S
USC00315743        4134S
USC00315771        3231C
USC00315820        2854Q
USC00315830        2369R
USC00315838        3952R
USC00315890        4533S
USC00315923        8179S
USC00315996        3794R
USC00316001        4079R
USC00316122        3693Q
USC00316256        4242S
USC00316341        4554S
USC00316349        2687R
USC00316422        3173Q
USC00316507        4004R
USC00316510        3720R
USC00316676        2752Q
USC00316805        4344R
USC00316853        2886S
USC00317056        3359R
USC00317074        3091S
USC00317079        3294R
USC00317170        2412Q
USC00317202        3870S
USC00317319        3598R
USC00317346        4615Q
USC00317516        4117R
USC00317548        4091R
USC00317615        3564S
USC00317618        3939S
USC00317656        3299S
USC00317813        2433Q
USC00317845        3665R
USC00317924        3605R
USC00317994        3450S
USC00318113        2306R
USC00318158        5117Q
USC00318221        5273Q
USC00318292        4356S
USC00318380        2857Q
USC00318448        5442R
USC00318492        3801R
USC00318500        3471R
USC00318519        3544R
USC00318694        5898S
USC00318744        3392S
USC00318964        3264S
USC00319026        2999Q
USC00319081        3401R
USC00319100        2742Q
USC00319123        3850C
USC00319147        4934S
USC00319357        2927R
USC00319423        2544S
USC00319440        3276S
USC00319461        2476Q
USC00319467        2692S
USC00319476        3166S
USC00319555        4104S
USC00319675        4233S
USC00319704        3796R
USC00320127        8436R
USC00320209        8091R
USC00320382        8778S
USC00320590        8217R
USC00320626       10441R
USC00320766        8432R
USC00320767        8711Q
USC00320817        8650Q
USC00320941        9922S
USC00320961        9717R
USC00320995        8519S
USC00321052        8439R
USC00321225        8986R
USC00321360        9512R
USC00321362        9202R
USC00321370        8679R
USC00321408        8974R
USC00321435       10007S
USC00321456        8325R
USC00321686        9476R
USC00321766        9618S
USC00321871        9136C
USC00322188        8842S
USC00322193        8639S
USC00322304        9497S
USC00322365        8762R
USC00322482        8772R
USC00322525       10403S
USC00322536        8484R
USC00322605        8584R
USC00322695        8560R
USC00322809        8463S
USC00322949        8918R
USC00323004        8808R
USC00323117        8735S
USC00323196        9916S
USC00323207        8264R
USC00323217        9117R
USC00323287        8565S
USC00323309        8749R
USC00323376        9279S
USC00323594        8976R
USC00323621        9222R
USC00323686        8728R
USC00323705        8557R
USC00323908        8668R
USC00323963        9713S
USC00324013        9437R
USC00324083        9063R
USC00324091        8587R
USC00324102        8910R
USC00324178        8635R
USC00324180        8304Q
USC00324203        9036R
USC00324343        9742R
USC00324418        9110S
USC00324571        8526S
USC00324646        9408S
USC00324722        8425R
USC00324937        8591S
USC00324958       10522S
USC00325013        9579R
USC00325078        9820R
USC00325186        8525Q
USC00325210        8686R
USC00325211        8540Q
USC00325220        8568R
USC00325479        8670S
USC00325638        9220R
USC00325660        9361R
USC00325710        8608S
USC00325730        9326S
USC00325754        8549S
USC00325764        9591R
USC00325813        8297R
USC00325848        9784R
USC00325993        9324S
USC00326015        8333R
USC00326025        9749R
USC00326155        8569S
USC00326255        8991S
USC00326315        8284S
USC00326365        9019S
USC00326620        9008R
USC00326857        8887R
USC00327027        9913S
USC00327047        9021R
USC00327281        9923R
USC00327311        8259S
USC00327530        8208C
USC00327585        8795Q
USC00327655       10141Q
USC00327664       10504S
USC00327704        9757S
USC00327986        9561R
USC00328276        9791S
USC00328366        8877R
USC00328415        9065R
USC00328660        8433Q
USC00328737        8951R
USC00328792        9712S
USC00328812        8281S
USC00328840        8995S
USC00328850        9075R
USC00328853        9618R
USC00328872        9129S
USC00328913        9813C
USC00328937        9279S
USC00328990        9450R
USC00329100        8408R
USC00329195        8706S
USC00329233        8937R
USC00329246        8282S
USC00329333        9348S
USC00329400        9812S
USC00329430        8197S
USC00329445       10184S
USC00329455        9140R
USC00329515        9046R
USC00330061        5670R
USC00330256        6342R
USC00330264        6369R
USC00330279        5566R
USC00330430        5866R
USC00330563        6082S
USC00330676        5437R
USC00330862        6340S
USC00331042        6374Q
USC00331072        6338S
USC00331152        6343R
USC00331175        5775Q
USC00331197        5238S
USC00331245        6780R
USC00331288        5278R
USC00331390        5794S
USC00331404        6023S
USC00331458        6918C
USC00331515        5214R
USC00331528        5323R
USC00331536        4938S
USC00331541        6453S
USC00331550        5042S
USC00331592        5409S
USC00331783        5473R
USC00331890        5652S
USC00331905        5843S
USC00332044        6444C
USC00332067        5247S
USC00332098        6238S
USC00332119        5806R
USC00332160        6055R
USC00332251        6656S
USC00332485        5858S
USC00332599        5579S
USC00332651        5196R
USC00332791        5876S
USC00332928        5427R
USC00332956        6611R
USC00332974        6164R
USC00332976        5970R
USC00333021        6183Q
USC00333029        4226S
USC00333375        6155S
USC00333500        5448S
USC00333722        6323R
USC00333758        5514S
USC00333780        6856S
USC00333874        5952S
USC00333987        5400R
USC00334004        5447R
USC00334189        6041S
USC00334260        6229R
USC00334383        6211R
USC00334403        5298R
USC00334551        5988S
USC00334672        5835R
USC00334681        5988R
USC00334874        6355S
USC00334927        5229S
USC00334942        6252S
USC00334979        5625S
USC00335041        5579S
USC00335188        5103Q
USC00335268        5262R
USC00335297        6255R
USC00335315        6295S
USC00335356        5651R
USC00335438        6576S
USC00335669        6248R
USC00335747        5979S
USC00335857        6021S
USC00335894        6070R
USC00335939        5341R
USC00336118        6186R
USC00336196        6327S
USC00336389        5714R
USC00336405        6099S
USC00336465        6458S
USC00336600        5163S
USC00336650        5467Q
USC00336781        4773S
USC00336882        6050R
USC00337120        5659R
USC00337559        5782Q
USC00337693        6079S
USC00337857        4728R
USC00337935        5909S
USC00338025        5720S
USC00338313        6104S
USC00338366        5782R
USC00338534        6148S
USC00338552        5914S
USC00338609        6082S
USC00338769        6548C
USC00338794        5451R
USC00338810        5352R
USC00338822        6534S
USC00338830        5274S
USC00338951        5324S
USC00339219        5660S
USC00339299        5625Q
USC00339312        6155S
USC00339361        5127R
USC00340010        3503Q
USC00340017        3361S
USC00340028        4107Q
USC00340179        3453S
USC00340184        3440S
USC00340193        4601R
USC00340224        3972S
USC00340256        3258R
USC00340292        2852R
USC00340332        4606R
USC00340391        3380Q
USC00340535        3866R
USC00340546        4141Q
USC00340567        3894R
USC00340593        4757S
USC00340755        4319S
USC00340782        3774R
USC00340818        4297R
USC00340830        3592S
USC00340908        4663S
USC00340980        3170R
USC00341144        3782S
USC00341162        3008Q
USC00341168        3063R
USC00341243        4502R
USC00341445        4262R
USC00341504        3794R
USC00341648        3486Q
USC00341684        3638R
USC00341706        3534R
USC00341724        4291S
USC00341745        3380S
USC00341750        3408S
USC00341828        4012S
USC00341902        3538R
USC00341909        4034R
USC00342011        3173Q
USC00342318        3736S
USC00342660        3280S
USC00342678        3080R
USC00342818        4048R
USC00342849        3931R
USC00342912        4106S
USC00342944        3997S
USC00342993        3087R
USC00343286        3348Q
USC00343304        4717S
USC00343353        3465R
USC00343358        4660R
USC00343489        4465S
USC00343497        3887R
USC00343628        4635S
USC00343740        4307S
USC00343821        3893S
USC00343871        4330R
USC00343884        3235R
USC00344001        3469R
USC00344019        4336S
USC00344055        4290S
USC00344098        3842Q
USC00344235        3568R
USC00344249        3670S
USC00344298        4433R
USC00344384        3258R
USC00344393        4352Q
USC00344451        3199R
USC00344567        3851R
USC00344573        4560S
USC00344672        3495S
USC00344766        4340R
USC00344812        3957R
USC00344861        3957S
USC00344975        3565R
USC00345063        3399R
USC00345216        3677R
USC00345468        3036S
USC00345509        3576S
USC00345522        3461S
USC00345563        3164S
USC00345693        2956S
USC00345713        3047R
USC00345779        3746S
USC00345855        3952R
USC00346130        3635S
USC00346139        4336S
USC00346278        4537S
USC00346386        3628R
USC00346485        3757R
USC00346629        3769S
USC00346638        3048S
USC00346670        3535R
USC00346729        3902Q
USC00346926        3448R
USC00346935        3803S
USC00347012        3849R
USC00347080        3088Q
USC00347254        3365R
USC00347309        4002R
USC00347327        3687R
USC00347390        4031R
USC00347579        4232R
USC00347862        3492S
USC00348042        3384S
USC00348285        3760R
USC00348380        3523S
USC00348501        3980S
USC00348506        3872R
USC00348677        3539R
USC00348708        4218S
USC00348769        3549Q
USC00349017        4685R
USC00349023        3405S
USC00349101        3979Q
USC00349203        3968R
USC00349247        3348R
USC00349278        3366R
USC00349364        4175S
USC00349395        2776S
USC00349404        4270S
USC00349422        3890S
USC00349445        3785R
USC00349629        3402S
USC00349634        3200R
USC00349724        3494Q
USC00350036        6208Q
USC00350118        7073R
USC00350145        5171Q
USC00350189        5821R
USC00350197        6460S
USC00350265        4907R
USC00350304        5076S
USC00350356        8427R
USC00350471        4490S
USC00350501        6886S
USC00350595        4447R
USC00350652        6163R
USC00350694        6899S
USC00350699        6776R
USC00350723        6569R
USC00350856        6911R
USC00350858        4985S
USC00350897        4582S
USC00351055        4020R
USC00351058        4292Q
USC00351067        8164S
USC00351174        6103R
USC00351433        5475S
USC00351448        4013S
USC00351546        8290R
USC00351574        7317S
USC00351643        5282S
USC00351682        4450S
USC00351765        6451S
USC00351836        4430S
USC00351862        4772S
USC00351877        4947R
USC00351897        4685R
USC00351902        5026S
USC00351914        5040Q
USC00351926        6497R
USC00351946        9903S
USC00352112        4685R
USC00352135        7142R
USC00352173        5170R
USC00352292        5190S
USC00352374        4988S
USC00352406        4238S
USC00352415        7186S
USC00352440        5547S
USC00352597        6582R
USC00352632        4233Q
USC00352633        3942R
USC00352675        8433R
USC00352678        7434R
USC00352693        4545S
USC00352800        5212Q
USC00352805        4847R
USC00352867        4526Q
USC00352876        6111R
USC00352973        5093Q
USC00352997        4996S
USC00353014        5068R
USC00353038        5007R
USC00353047        4863S
USC00353095        8682R
USC00353193        4663R
USC00353232        6897Q
USC00353356        4153R
USC00353402        8305S
USC00353445        4326R
USC00353542        7110R
USC00353604        6945S
USC00353692        7594R
USC00353770        5087S
USC00353818        5203R
USC00353827        5549S
USC00353847        5117R
USC00353908        4102R
USC00353995        5288R
USC00354003        5352S
USC00354060        7411S
USC00354098        5791R
USC00354126        4888S
USC00354133        3977R
USC00354175        7340R
USC00354291        6126S
USC00354329        7491R
USC00354411        6179R
USC00354506        5864R
USC00354606        5083S
USC00354622        6316S
USC00354670        6941S
USC00354721        4017R
USC00354732        4542R
USC00354776        7370S
USC00354811        4689S
USC00354819        4263Q
USC00354835        6808R
USC00355020        6684R
USC00355050        4638R
USC00355055        4924S
USC00355139        6540R
USC00355142        6106S
USC00355160        5925S
USC00355162        7084R
USC00355174        6590R
USC00355204        4606Q
USC00355221        6680S
USC00355258        7845R
USC00355335        6118R
USC00355362        5281Q
USC00355384        4631S
USC00355392        4869Q
USC00355424        4891R
USC00355515        6553R
USC00355545        5825R
USC00355593        4782S
USC00355638        6222R
USC00355641        5778R
USC00355681        4463Q
USC00355711        5605Q
USC00355734        6168S
USC00355945        3844Q
USC00356151        4447R
USC00356179        5874R
USC00356213        5356S
USC00356243        7837R
USC00356252        8549R
USC00356302        6772R
USC00356334        4076S
USC00356366        5051S
USC00356405        5915S
USC00356426        6470R
USC00356466        6019R
USC00356500        7192R
USC00356532        5345S
USC00356540        5627S
USC00356541        5037R
USC00356550        5300Q
USC00356634        5316S
USC00356655        5694R
USC00356749        4235R
USC00356750        4374R
USC00356784        4489S
USC00356820        4046R
USC00356853        6567R
USC00356883        6080R
USC00356907        5086S
USC00357160        6190R
USC00357169        4089S
USC00357208        6615R
USC00357277        6620S
USC00357310        6187R
USC00357331        3926S
USC00357391        4703R
USC00357466        5156R
USC00357554        8127R
USC00357631        6121R
USC00357641        5222R
USC00357675        8974S
USC00357736        6842R
USC00357809        6364R
USC00357817        7256R
USC00357823        4716S
USC00357857        6998R
USC00358007        7927R
USC00358029        7174R
USC00358095        4730S
USC00358173        5825S
USC00358246        7844R
USC00358407        4878R
USC00358420        7224R
USC00358466        5736S
USC00358481        3610R
USC00358494        5006S
USC00358498        5097Q
USC00358536        5612S
USC00358726        7870R
USC00358746        6313S
USC00358797        5900R
USC00358812        6946R
USC00358884        6007S
USC00358997        6855S
USC00359176        6285R
USC00359290        6188R
USC00359316        7480S
USC00359461        4319R
USC00359588        4913Q
USC00360132        6287Q
USC00360140        6376S
USC00360147        6426Q
USC00360409        7330Q
USC00360457        6083Q
USC00360560        6231Q
USC00360582        6876Q
USC00360656        5546S
USC00360763        5718R
USC00360785        5910R
USC00360868        7625R
USC00361004        6879R
USC00361080        6087R
USC00361139        6393R
USC00361212        7125S
USC00361301        6810Q
USC00361350        6894S
USC00361354        5415S
USC00361362        7704Q
USC00361480        7323Q
USC00361485        6928S
USC00361526        7787Q
USC00361534        7160R
USC00361591        5537R
USC00361705        6281S
USC00361719        6922R
USC00361790        6658R
USC00361802        7226Q
USC00361810        7799Q
USC00361838        7041R
USC00361920        5421Q
USC00362071        5837R
USC00362108        5883R
USC00362183        6471R
USC00362190        5415S
USC00362323        7284Q
USC00362470        6644S
USC00362537        5397R
USC00362574        5564Q
USC00362629        6688S
USC00362721        6211R
USC00362942        6333R
USC00363018        7060R
USC00363028        6474S
USC00363295        6438R
USC00363311        7457Q
USC00363437        5686R
USC00363451        5709R
USC00363488        4682R
USC00363526        6844R
USC00363632        5071R
USC00363662        5671R
USC00363665        5480R
USC00363698        5599R
USC00363758        7106S
USC00364019        5321R
USC00364076        5604R
USC00364159        6305Q
USC00364214        6199S
USC00364325        6798S
USC00364385        5324R
USC00364432        7750S
USC00364763        5343S
USC00364778        5356S
USC00364815        7349R
USC00364836        6178R
USC00364839        7271Q
USC00364853        6180R
USC00364896        5755S
USC00364976        6018R
USC00364992        5723S
USC00365050        6783R
USC00365109        6099S
USC00365212        5556Q
USC00365390        4544S
USC00365470        6552R
USC00365573        5652R
USC00365606        6633R
USC00365651        6422R
USC00365686        6795Q
USC00365790        6885Q
USC00365817        6503R
USC00365902        5475S
USC00365915        7695R
USC00366022        6748Q
USC00366042        5994R
USC00366194        5318S
USC00366233        6111S
USC00366238        5129R
USC00366297        5622R
USC00366370        5003R
USC00366508        5530R
USC00366649        7550Q
USC00366689        5846R
USC00366886        4350R
USC00366921        6897R
USC00366927        5355R
USC00367029        7935S
USC00367073        5325Q
USC00367103        7364Q
USC00367167        6911R
USC00367229        6515S
USC00367312        5666S
USC00367322        5231S
USC00367338        6075R
USC00367409        6115S
USC00367477        7263S
USC00367578        5973R
USC00367732        5047Q
USC00367782        5874R
USC00367931        5984C
USC00367938        5791R
USC00368011        6229R
USC00368073        5355S
USC00368184        6190S
USC00368308        6073Q
USC00368361        6881R
USC00368400        5734R
USC00368449        6049S
USC00368469        6415S
USC00368560        6897R
USC00368596        6288R
USC00368668        6141Q
USC00368868        6902R
USC00368873        6915R
USC00368888        7115S
USC00368905        6595S
USC00369050        5696S
USC00369103        5306R
USC00369298        6697S
USC00369318        6337R
USC00369367        5911R
USC00369408        7586R
USC00369464        5608R
USC00369735        5729R
USC00369933        5079S
USC00374266        5732S
USC00375215        5523R
USC00375270        6477S
USC00377581        5475R
USC00379423        6115Q
USC00380074        2642S
USC00380126        2436S
USC00380165        2986S
USC00380184        2475S
USC00380448        2166S
USC00380490        2509Q
USC00380559        1758R
USC00380635        3142Q
USC00380736        2951R
USC00380764        2319R
USC00381093        1982S
USC00381241        2636R
USC00381256        4732R
USC00381277        3048S
USC00381310        3188R
USC00381479        3371R
USC00381588        3065S
USC00381625        3712R
USC00381633        3342S
USC00381645        2894R
USC00381726        2451S
USC00381770        3287R
USC00381944        1998S
USC00381997        2352R
USC00382260        2759R
USC00382386        2938R
USC00382730        1854R
USC00382735        1850Q
USC00382757        2630Q
USC00383111        2657S
USC00383468        2113R
USC00383470        2233Q
USC00383730        2653Q
USC00383754        3000S
USC00383906        2093R
USC00383990        2943R
USC00384111        2617Q
USC00384169        1770R
USC00384581        4630Q
USC00384607        3051R
USC00384690        3417R
USC00384753        2568R
USC00384886        2512R
USC00385017        3261S
USC00385200        2992S
USC00385278        3704R
USC00385290        2877Q
USC00385306        2966R
USC00385493        2448R
USC00385509        2755R
USC00385628        2423R
USC00385633        2805S
USC00385658        2764Q
USC00385660        2774Q
USC00385946        2267R
USC00386114        2839Q
USC00386153        2617R
USC00386209        2972R
USC00386293        3716C
USC00386527        2638S
USC00386616        2916R
USC00386688        2963R
USC00386775        3001R
USC00386831        3411S
USC00386893        2391R
USC00387281        2058R
USC00387288        2479Q
USC00387589        3818R
USC00387631        3027S
USC00387666        2658S
USC00387683        2425Q
USC00387687        3363Q
USC00387722        2901C
USC00387885        3462R
USC00388188        3120R
USC00388405        2018R
USC00388426        2291R
USC00388440        2844S
USC00388472        3781Q
USC00388786        3305R
USC00388887        3441S
USC00388922        2366R
USC00389039        2214R
USC00389122        3265S
USC00389327        2941S
USC00389350        2815S
USC00389469        2205R
USC00389625        3420Q
USC00390043        7378S
USC00390120        8300Q
USC00390128        6967S
USC00390223        8286R
USC00390236        7267S
USC00390281        7941R
USC00390296        6791R
USC00390422        8489R
USC00390554        6548R
USC00390559        6837R
USC00390565        7866R
USC00390701        7598S
USC00390778        7077R
USC00391032        7655S
USC00391049        7948C
USC00391076        8430C
USC00391294        7666S
USC00391392        7394R
USC00391519        8757S
USC00391539        6826R
USC00391579        7469S
USC00391621        7303S
USC00391739        8535S
USC00391777        8585S
USC00391873        8633S
USC00391917        8387R
USC00391972        7413S
USC00392087        7817R
USC00392207        7703R
USC00392209        7379Q
USC00392231        9928R
USC00392302        7897S
USC00392429        7667S
USC00392446        7650S
USC00392557        7069S
USC00392565        7610R
USC00392647        7389R
USC00392797        8377S
USC00392822        7230Q
USC00392852        7412S
USC00392927        7981S
USC00392984        8366S
USC00393029        7365S
USC00393069        6787S
USC00393076        7003R
USC00393217        7860S
USC00393294        8504R
USC00393302        7812Q
USC00393316        8181R
USC00393452        7293S
USC00393574        7090R
USC00393608        8112R
USC00393764        7175Q
USC00393832        7680S
USC00393838        8173S
USC00393857        7537R
USC00393868        7534R
USC00393945        8017Q
USC00394007        6523C
USC00394037        8035R
USC00394184        6228S
USC00394206        8336S
USC00394343        7551R
USC00394516        7036S
USC00394596        7312C
USC00394671        8339Q
USC00394766        7268R
USC00394834        7797S
USC00394864        7772S
USC00394891        8793R
USC00394956        8506Q
USC00394983        6653S
USC00395048        8039R
USC00395090        8051R
USC00395154        6881R
USC00395228        7543R
USC00395281        7109R
USC00395285        8158R
USC00395325        7777S
USC00395360        7773Q
USC00395381        7838S
USC00395406        8492R
USC00395456        8371S
USC00395481        6935C
USC00395506        7098S
USC00395536        8433R
USC00395544        7239S
USC00395561        7802S
USC00395620        7174S
USC00395638        7286S
USC00395648        7460Q
USC00395669        7159Q
USC00395671        7475R
USC00395691        7856R
USC00395738        7800R
USC00395870        7541S
USC00395891        7064S
USC00396054        7574S
USC00396170        7140R
USC00396212        7014S
USC00396227        6844R
USC00396292        7797S
USC00396304        6930R
USC00396427        8667S
USC00396574        6775S
USC00396636        7591R
USC00396712        8110C
USC00396736        7225S
USC00396790        7792R
USC00396907        8043R
USC00396947        7324S
USC00396948        6860R
USC00397052        8168R
USC00397062        7879S
USC00397073        7797R
USC00397227        9822R
USC00397277        8624R
USC00397326        8737Q
USC00397418        7177Q
USC00397545        8294S
USC00397569        8045Q
USC00397742        8156S
USC00397882        6300S
USC00397992        8103S
USC00398116        8679S
USC00398307        7767C
USC00398420        8232Q
USC00398472        7137C
USC00398528        8150R
USC00398622        6698S
USC00398652        8724R
USC00398767        6562C
USC00398911        7025R
USC00398930        8464Q
USC00398980        8180S
USC00399004        8474S
USC00399042        7612R
USC00399070        7299S
USC00399232        7579S
USC00399337        8469Q
USC00399347        7011R
USC00399355        8140Q
USC00399367        6851S
USC00399442        7074R
USC00399537        7888R
USC00400049        3799Q
USC00400081        4562S
USC00400137        3502S
USC00400284        3952S
USC00400669        4361R
USC00400705        3598R
USC00400876        3656C
USC00401039        4107Q
USC00401145        3505S
USC00401310        4256R
USC00401352        3741R
USC00401480        3816S
USC00401561        4154R
USC00401585        4140Q
USC00401587        3632R
USC00401640        4111Q
USC00401663        3955R
USC00401720        4155Q
USC00401790        3802S
USC00401795        3876Q
USC00401808        3646S
USC00401887        4562R
USC00401950        3490R
USC00401957        3982S
USC00402009        4195S
USC00402024        4083R
USC00402108        3695C
USC00402202        4625S
USC00402360        3793S
USC00402388        4149R
USC00402489        3893S
USC00402589        4010S
USC00402600        4071S
USC00402711        3713Q
USC00402806        4387S
USC00402934        4157R
USC00402989        4014Q
USC00403040        4399R
USC00403074        3362S
USC00403280        3798S
USC00403370        3998R
USC00403420        4173S
USC00403447        3244R
USC00403465        4191Q
USC00403636        4306Q
USC00403679        4235S
USC00403938        3911R
USC00404033        4038Q
USC00404223        3899R
USC00404417        3837S
USC00404561        3594S
USC00404568        3711Q
USC00404590        4571Q
USC00404613        4537R
USC00404858        4086S
USC00404871        3877R
USC00404876        3964S
USC00404946        3955S
USC00404987        3820S
USC00405035        3683R
USC00405040        4499R
USC00405089        3840S
USC00405108        4002R
USC00405118        3909Q
USC00405158        3686S
USC00405187        4049S
USC00405210        3710R
USC00405214        3897Q
USC00405278        3945R
USC00405332        4185S
USC00405358        3879R
USC00405431        3941R
USC00405525        4001Q
USC00405595        4064R
USC00405681        3979S
USC00405882        3417S
USC00405956        3413R
USC00405966        3285Q
USC00406012        3889R
USC00406162        4266R
USC00406170        4453R
USC00406180        4332Q
USC00406271        4142R
USC00406272        3937R
USC00406274        3200R
USC00406292        5036R
USC00406308        3815Q
USC00406328        8311R
USC00406330        3727Q
USC00406340        3826R
USC00406371        3918S
USC00406435        3799S
USC00406471        3939R
USC00406493        4391R
USC00406534        3912S
USC00406619        4339S
USC00406806        3922R
USC00406829        4662R
USC00406977        4087S
USC00407015        3569R
USC00407141        4477Q
USC00407184        3747S
USC00407359        4052S
USC00407459        3851S
USC00407710        3671R
USC00407808        3817Q
USC00407834        4121R
USC00407884        4315R
USC00408065        4001R
USC00408108        3350R
USC00408160        3498S
USC00408179        3912R
USC00408184        3976R
USC00408246        3625S
USC00408405        4293S
USC00408414        4053R
USC00408445        4343R
USC00408522        3730R
USC00408540        4024Q
USC00408562        4137S
USC00408868        4615S
USC00408886        3745Q
USC00408916        4141R
USC00408953        3915Q
USC00409065        4359R
USC00409155        3790S
USC00409219        4115S
USC00409431        4019Q
USC00409434        4041Q
USC00409481        3942Q
USC00409492        3954R
USC00409493        3903Q
USC00409502        4005S
USC00409691        3607Q
USC00409709        4108Q
USC00409800        3684R
USC00409866        3998S
USC00410012        3927Q
USC00410013        2699Q
USC00410040        2468R
USC00410120        2789R
USC00410144         927R
USC00410174        2688R
USC00410204        1469R
USC00410206        3106Q
USC00410225        1421S
USC00410235        1506S
USC00410248        2566R
USC00410257        1203S
USC00410268        2654R
USC00410305        1178R
USC00410313        2896S
USC00410337        2486R
USC00410345         895Q
USC00410394        2972S
USC00410404        2380S
USC00410408        2645R
USC00410431        1918Q
USC00410433        1894Q
USC00410482        2257S
USC00410493        2476S
USC00410498        2499S
USC00410518        2323S
USC00410569        1162R
USC00410586        1399R
USC00410611        1526Q
USC00410613        1514R
USC00410639        1194S
USC00410655        1660Q
USC00410665        2101R
USC00410690        1071R
USC00410691        2476R
USC00410764        2365R
USC00410779        2597R
USC00410805        1010R
USC00410832        2190S
USC00410902        2049S
USC00410923        3033R
USC00410926        3081Q
USC00410950        1599R
USC00410958        3809S
USC00410984        3080R
USC00411000        4188S
USC00411007        1516R
USC00411013        1680R
USC00411017        2386S
USC00411033        4487S
USC00411042        2702R
USC00411048        1820S
USC00411063        2964R
USC00411128        3281C
USC00411138        2504R
USC00411246        2563R
USC00411250        2192S
USC00411267        4550Q
USC00411337        1170R
USC00411348        2653R
USC00411398        2088R
USC00411412        4345R
USC00411416        1786S
USC00411429        1850S
USC00411430        4206R
USC00411486        1318R
USC00411492        2110R
USC00411500        2313R
USC00411524        1326S
USC00411528        1148R
USC00411541        1922Q
USC00411578        2238C
USC00411596        2231R
USC00411649        4576R
USC00411651         831R
USC00411663        1163S
USC00411671        1588Q
USC00411694        3398R
USC00411715        2428S
USC00411720        1305R
USC00411772        2920S
USC00411778        4364R
USC00411800        2450C
USC00411810        1897S
USC00411870        1864R
USC00411875        2304S
USC00411880        1305Q
USC00411903        2860R
USC00411911        1523R
USC00411934        2308R
USC00411956        1666R
USC00411974        3027R
USC00411995        3165R
USC00412011         935Q
USC00412012        3140R
USC00412013         759Q
USC00412019        2320S
USC00412082        2375R
USC00412114        2076R
USC00412121        3493S
USC00412125        1429Q
USC00412160        1004S
USC00412173        1392S
USC00412225        2301R
USC00412235        5134R
USC00412238        4754Q
USC00412266        1465S
USC00412334        2941Q
USC00412352        2732R
USC00412354        3033S
USC00412361        1506R
USC00412394        3004R
USC00412404        2570S
USC00412408        3270R
USC00412458        1253R
USC00412464        4441S
USC00412585        1927R
USC00412590        2101R
USC00412593        2579Q
USC00412598        2652R
USC00412617        4536R
USC00412677        2530R
USC00412679        1270R
USC00412715        2857R
USC00412741        2645Q
USC00412758         692Q
USC00412786        1263Q
USC00412793        2496Q
USC00412794        3083R
USC00412809        2589Q
USC00412816        2589Q
USC00412820        1721S
USC00412902        2801R
USC00412906        1110R
USC00412950         872Q
USC00413005        2430S
USC00413047        2330R
USC00413060         769S
USC00413063        1070R
USC00413133        2429R
USC00413183        1540R
USC00413201        1599S
USC00413214        3770S
USC00413225        4367R
USC00413257        2413R
USC00413262        2888R
USC00413266        2865R
USC00413280        2210R
USC00413285        2338R
USC00413289        2458Q
USC00413299        1420R
USC00413321        1838R
USC00413329        2222S
USC00413340        1198S
USC00413341        1154R
USC00413368        4298S
USC00413411        2443R
USC00413420        2902R
USC00413445        2997R
USC00413485        2457R
USC00413507        2011S
USC00413546        2696R
USC00413591        2725R
USC00413614        2403R
USC00413618        1259S
USC00413622        1631S
USC00413668        2912S
USC00413675        2665Q
USC00413680        2584R
USC00413686        1916R
USC00413691        2557R
USC00413734        2404S
USC00413778        2190R
USC00413787        4648S
USC00413828        3200S
USC00413873        1494S
USC00413877        2404R
USC00413943         684S
USC00413972        4266R
USC00413979        4820Q
USC00413992        2963S
USC00414058        1001S
USC00414077        2144Q
USC00414081        2401S
USC00414093        3033R
USC00414098        4269S
USC00414137        2638S
USC00414182        2214S
USC00414202        2644Q
USC00414254        1482Q
USC00414278        2721R
USC00414326        1237R
USC00414328        1552R
USC00414333        1400R
USC00414348        1845R
USC00414375        2553R
USC00414382        1813S
USC00414483        2492R
USC00414517        2920R
USC00414525        2207R
USC00414570        3225S
USC00414577        2585R
USC00414597        2589Q
USC00414605        2045S
USC00414670        2462R
USC00414696        1373R
USC00414705        2512S
USC00414710        2488Q
USC00414770        2855R
USC00414775        2592Q
USC00414782        2214S
USC00414792        2167R
USC00414903        1707S
USC00414911         675R
USC00414931        2459S
USC00414950        1455S
USC00414967        2963R
USC00414974        2731R
USC00414976        2657R
USC00414979        2574R
USC00414980        2715R
USC00414982        2953S
USC00415013        3351S
USC00415018        2212R
USC00415048        1643S
USC00415060         927S
USC00415094        2416R
USC00415120        2674Q
USC00415183        3629S
USC00415193        1926S
USC00415196        1553R
USC00415247        4656S
USC00415265        3708S
USC00415271        1772S
USC00415272        2058S
USC00415341        2325R
USC00415344        2347Q
USC00415415        2324R
USC00415429        1798S
USC00415435        1763Q
USC00415454        1297R
